Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
TheGreatBlackPowerOfAfrica,TheGreatBlackP2,"ID 1374434029819158547","Kampala, Uganda"," His excellency, Supreme Leader and Venerable Master, Idi Amin DADA.
Licio Gelli and Patricia Highsmith stan. @killer_reb","Tue Mar 23 18:53:12 +0000 2021",211,1943,3316,13294,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1374441907602911242/CCDYCOID_normal.jpg
slsmsnddn,DJdnrndodmen,"ID 1124455042038345728",," ","Fri May 03 23:25:48 +0000 2019",0,952,0,6444,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1572340141649235969/dqab2RTF_normal.jpg
no_mad,nomad22673692,"ID 887980058480070657",," Everything will be made right","Thu Jul 20 10:18:38 +0000 2017",205,1671,607,15410,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1257918594375020544/JaHy9pyW_normal.jpg
wt7money,KhakiJorts,"ID 1027954207146557441",🇺🇸," chilling | 🕋","Fri Aug 10 16:25:56 +0000 2018",47,2862,216,30179,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1525706171453259776/76aKGuic_normal.png
ラムネテラ,Nqy6jvb0t4cjWYa,"ID 1345955106882080768",," 今年22の代/大事な女いてる/女絡みいらん/リムるならフォローすんな/誰でも気軽にフォローミー/#LDH/#三代目JSOULBROTHERS","Mon Jan 04 04:48:14 +0000 2021",55,657,284,27800,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1580111273806950400/wlB_e5tK_normal.jpg
snakeenjoyer,snak3enjoyer,"ID 1058506884754432000",," nunnadis matters","Fri Nov 02 23:51:22 +0000 2018",46,223,6539,104277,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1130319733256019970/zG4dpCpp_normal.jpg
"pseudo 🀄",sudoephedrine,"ID 1586826161300160514",🇺🇸," incel benedict arnold","Sun Oct 30 21:03:51 +0000 2022",233,347,127,11041,http://soyjak.party,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607463025442959361/7hX8OBlu_normal.jpg
Botero🌲,boatemaker,"ID 2464388167","Salt Lake City, UT"," ","Sat Apr 26 09:27:30 +0000 2014",139,577,18,12007,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1596617830119530497/bOGvDHDI_normal.jpg
"Jose Yamamoto",ReposeGuru,"ID 1323737806305284097",," 🔫🐒","Tue Nov 03 21:24:31 +0000 2020",176,961,1526,39343,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1516262869867773953/Arj5kZpU_normal.jpg
"hyperborean james bond",Atristolfo,"ID 1595516512630341632",tempe," world famous filmmaker || Ash","Wed Nov 23 20:36:10 +0000 2022",186,656,2302,12503,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595975008538742784/yWs7g1es_normal.jpg
PugHut,Golgophoph,"ID 1274904250817150977",," ","Mon Jun 22 03:17:25 +0000 2020",41,695,530,50503,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1458526452522094594/5EZI4s9W_normal.jpg
Lovecraft,L0v3cR4f_t,"ID 1529947182010232832","Innsmouth, New England "," massive hater","Thu May 26 22:06:57 +0000 2022",1739,712,1320,23463,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1552112035910955008/DfXD0BsK_normal.jpg
O,OLWL07,"ID 1721940026",," ","Mon Sep 02 10:34:16 +0000 2013",33,250,121,927,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1028332951862489089/rAUnesn__normal.jpg
civit,civit999,"ID 1469827662227165189","United States"," brain in a jar ; ******** reborn ; rw politics + crypto","Sun Dec 12 00:35:35 +0000 2021",26,519,398,17106,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1469832673388601352/Fpi3oRZS_normal.png
"The Sage of Voula",sage_of_voula,"ID 85594669","Voula, Greece"," Family man protecting and providing whilst fending off cultural termites and financial parasites. Talc user. Reason monger. Grammar Nazi. Spectemur Agendo.","Tue Oct 27 15:40:48 +0000 2009",627,3184,15052,52073,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1274961131422068741/NGkV2ocr_normal.jpg
"Awoken Aeneas",AeneasAwoken,"ID 1569682960953257991",," An Aeneas for America, John Wayne Nationalist, Lover of the Rockies. Yut","Tue Sep 13 13:43:00 +0000 2022",131,502,1713,4758,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1571618060955701248/Dp_YzmL3_normal.jpg
R,Rusalka11111,"ID 1327671109374910465",," ","Sat Nov 14 17:53:59 +0000 2020",28,268,10,12505,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1550925205803077635/ut36Fyp0_normal.jpg
",,,,,,",sraldaupal,"ID 1117691166269554688",," 😶‍🌫️","Mon Apr 15 07:28:34 +0000 2019",33,216,1565,61414,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1400111583381049347/pDjJir8q_normal.jpg
"Dixieland King Bearthur",KBearthur,"ID 1484458707169816576","Glorious Khanate of Appalachia"," Southern Bear King of woodland creatures. Navy vet. Big fan of honey and picnic baskets. All bears are ☦. Deep down, I'm just a simple Appalachian bear. #BLM","Fri Jan 21 09:32:03 +0000 2022",717,704,14323,127514,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1616225297262645249/D6Vz9u1W_normal.jpg
GlassySeas,glassy_seas,"ID 1601792161535905792",," ","Sun Dec 11 04:13:15 +0000 2022",13,194,5,4528,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
TJ,TJpnad,"ID 2427497971",," ","Fri Apr 04 15:55:29 +0000 2014",3,118,1,0,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
loun,khsbg54,"ID 1576715380365660161",," ","Sun Oct 02 23:27:11 +0000 2022",0,317,0,21584,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1586904145398743041/xoL8oYUi_normal.jpg
"Sean Appleseed",sappleseed26,"ID 1594299396501524481",," ","Sun Nov 20 11:59:42 +0000 2022",17,154,125,11783,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594299540085116928/kPnLUBk7_normal.jpg
"Polemical Racist",PolemicalRacist,"ID 1600194002195709969",," ","Tue Dec 06 18:22:46 +0000 2022",52,114,336,2294,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1600194255452049408/IK7hMxe6_normal.jpg
Ghost,lizzoch1,"ID 1521387526904295424",," ","Tue May 03 07:13:57 +0000 2022",31,614,272,4290,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1521392281965764608/4aYikGDN_normal.jpg
"Ran Dakroyd",RanDakroyd93,"ID 1429593798712176642",," I am the greatest ever, I need a nap, Bring me a waffle cone literally want to listen to good content and occasionally contribute","Sun Aug 22 23:59:39 +0000 2021",585,4956,2257,280,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1429596050441003012/4GWCRAQQ_normal.jpg
Nope,Nope9178024,"ID 1586563948232560640",," ","Sun Oct 30 03:42:21 +0000 2022",0,406,376,5782,,,Disabled,"Not verified",,Protected,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
D-503,D_503v1,"ID 2246650664","New Zealand"," Those two, in paradise, were given a choice: happiness without freedom, or freedom without happiness. There was no third alternative","Sun Dec 15 04:57:38 +0000 2013",105,4242,150,1669,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1495960812329996288/cl_UvADm_normal.jpg
Fred,Fred95791857,"ID 1368698818083094536",," cool gamer
pick up heavy thing then put it back down a couple of times
read book by author
weeb","Sun Mar 07 23:04:11 +0000 2021",47,1253,0,13143,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1368711532113256452/zPi7Ls-B_normal.jpg
"Ryle Kittenhouse",RealKittenhouse,"ID 1592742201599004673",94610," Calling out the cowards and praising God. Going HAM out here in the twittersphere.
Tried being Libertarian but I’m too pissed off at Democrats to be neutral.","Wed Nov 16 04:52:18 +0000 2022",48,594,1185,2497,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599305667373780992/wMYFZFKt_normal.jpg
"Lope de Aguirre",basqueinamerica,"ID 1368457001584492551","Lange Eylandt"," I have allegedly returned
Cat hater","Sun Mar 07 07:03:02 +0000 2021",370,957,20263,2,https://curiouscat.me/basqueinamerica,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1368629977961410563/3hWPAOln_normal.jpg
Cato,Cato13540181,"ID 1415078045787082754","Somewhere Tropical"," ","Tue Jul 13 22:37:59 +0000 2021",170,282,849,27765,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594371831292633089/Cmoaey5B_normal.jpg
"JM Rabe",tuesdayswithjm,"ID 760175146296483840",," ","Mon Aug 01 18:07:33 +0000 2016",15,734,38,5407,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/973700742207782912/B3zoM8Fv_normal.jpg
^,TheBeingHerald,"ID 1592930466226651138",," p-l-€, NazBon(apartist)","Wed Nov 16 17:20:08 +0000 2022",263,1748,5235,12540,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602575369890144256/RuW-eJk7_normal.jpg
👤,_blue_peak,"ID 755965572727189504",," 🏞️","Thu Jul 21 03:20:12 +0000 2016",68,695,0,159175,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1478516448003645443/QkHraAOe_normal.jpg
"ｓe ｍ lｅtｒa",Semletra1,"ID 1149128775361339393",naputaqueopariu," To live is Christ, to die is gain.","Thu Jul 11 01:30:24 +0000 2019",184,1248,5939,58732,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609254572148629513/cMr7aTCW_normal.jpg
Cleo_1611,MilanRespecter,"ID 1097683257091592192",Argentina," Una vez salvo, siempre salvo (OSAS)
Que si confesares con tu boca al Señor Jesús, y creyeres en tu corazón que Dios le levantó de los muertos, serás salvo.","Tue Feb 19 02:24:17 +0000 2019",135,952,338,2114,https://youtu.be/2pcChH15ZF0,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1570193314581811207/5nECezC9_normal.jpg
"🇳🇿Mike Long Dick🇳🇿🎄🐸🇻🇦✝️",MyDikInUrMouth,"ID 1592373965783121920",," 🇳🇿

🚫🏳️‍🌈","Tue Nov 15 04:28:39 +0000 2022",369,5001,0,4879,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592374138080923648/5Q0pbijM_normal.jpg
Andrew,andrew0the0best,"ID 764455694707765248",," Take the iron pill chum.","Sat Aug 13 13:36:55 +0000 2016",267,1794,5388,41625,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1035731939271962624/oeBR-Oem_normal.jpg
RCQ,uxorio,"ID 3167321951","Kowloon Walled City"," ""Anyway, all these computers and digital gadgets are no good. 
They just fill your head with numbers and that can’t be good for you.""","Tue Apr 14 22:05:31 +0000 2015",60,922,141,4494,http://uxorio.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599598366115012608/WUCq0D9S_normal.jpg
Vynz,vynzbrahreborn,"ID 1511805733368700931",," Drive Nature off with a pitchfork, she’ll still press back,
And secretly burst in triumph through your sad disdain.","Wed Apr 06 20:39:19 +0000 2022",231,1243,8262,14227,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617205896081461249/gfck62iE_normal.jpg
"Just Another Victim Of The Ambient Morality",SunkissedBastet,"ID 1440383845203804161",," Here for a Good Time; Not a Long Time | Always looking for frens","Tue Sep 21 18:34:20 +0000 2021",12,126,312,7938,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610255248332832768/TERmDRWp_normal.jpg
Immortan_Zodd,EnricusDandulus,"ID 1035753172722176000",010100110110111101110110011001," WASP(C)","Sat Sep 01 04:56:14 +0000 2018",167,505,2268,192188,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1266900341485973504/XkxMtOx__normal.jpg
boglander,free_boglander,"ID 1366583426086825990",," ","Tue Mar 02 02:57:40 +0000 2021",66,518,370,12625,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1483611097861173251/ApQF3fka_normal.jpg
Andrew,invest_andrew,"ID 248590003",," Investor","Mon Feb 07 09:45:27 +0000 2011",185,2152,1145,43492,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1329128042506162182/LAW8b-3Q_normal.jpg
"Blake Shaw",BlakeSh08634028,"ID 1178553106621067264",," N/A","Mon Sep 30 06:12:20 +0000 2019",144,1538,17,64253,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1178553213517099008/kxAgll-w_normal.jpg
Barefoot,brefootnatnlist,"ID 1248061850387914752","the Auguries"," Described as a ""Landesbrandschatzamt""

friend of the squirrels and a few birds","Thu Apr 09 01:35:13 +0000 2020",214,259,4157,119544,http://squirrel.love,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1609374889663774720/se3XByJM_normal.jpg
"Mesozoic Age Mindset",MesozoicAge,"ID 1572935297423544322",," ","Thu Sep 22 13:06:43 +0000 2022",72,423,207,4685,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1572939843147272193/b1fkWtsr_normal.jpg
"Dark Kramer",BronzeAgeKramer,"ID 2912038762",," ","Tue Dec 09 01:59:08 +0000 2014",241,1575,3250,11500,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1534765384494096384/mgiErALg_normal.jpg
"Skydiving Jason Brody",ToniDvorak4,"ID 1459141283147128835",," ","Fri Nov 12 12:49:52 +0000 2021",0,416,1,3,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1503711302480445450/iZNMWNXh_normal.jpg
Destroyer2599,milIerIite,"ID 1598029149288931330","United States"," ","Wed Nov 30 19:00:26 +0000 2022",50,594,374,2394,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610128599905964034/hvzZuoyo_normal.jpg
"🧀 Morv 🧀",HyprboreanJelqr,"ID 1385461673641664519",Doggerland," Hyper-User","Fri Apr 23 05:13:06 +0000 2021",504,1368,6383,25408,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1576668881627717632/rkMW7uyV_normal.jpg
Burntfacejake,Burntfacejake7,"ID 1522011760781193216",," all Life death does end and each day dies with sleep","Thu May 05 00:34:30 +0000 2022",17,467,161,354,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1522012126340009984/WEI04pIC_normal.jpg
MEXICAN'T,thenewmexicant,"ID 1587377456004141056","Tabasco, México"," Agradecido con Dios por darme una mente crítica ✝️
ISAÍAS 53.","Tue Nov 01 09:34:21 +0000 2022",63,638,2635,16343,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587377601231949832/BFAJ2PXR_normal.jpg
"Drowsy Saxon",SleepySaxon777,"ID 1269409649683464192",," Monitoring the Situation","Sat Jun 06 23:24:32 +0000 2020",247,567,890,113533,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1566554719023144960/cuYnnlW4_normal.jpg
"Big Gretch Enjoyer Fan Account ™️",GretchEnjoyer,"ID 1591200044023152641",," Just a really big fan of the Governor of Michigan","Fri Nov 11 22:44:25 +0000 2022",22,324,13,6280,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1591200334650671107/9UjFGsPD_normal.jpg
benzo,ilpaisan,"ID 787278289",✞," ","Tue Aug 28 15:42:58 +0000 2012",219,753,19,20434,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1572367039951687681/khR0gI0S_normal.jpg
"dream maelstrom",dumastrado,"ID 1472863862",East," constantly lurking. eclectic interests. probably dreaming.","Fri May 31 19:04:28 +0000 2013",434,3306,202818,509068,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1365974594545348611/BP3r5NXt_normal.jpg
"Barry Allen🇨🇿🇻🇦✝️",studentofplato1,"ID 1553147671300415488",," 18","Fri Jul 29 22:37:25 +0000 2022",71,1483,51,11930,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1580043438778638337/v9_ItRJv_normal.jpg
"Bald Eagle 🇺🇸",Bald_Eagle_1800,"ID 1512246777801490437",," ","Fri Apr 08 01:51:53 +0000 2022",1,842,0,0,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1512255383330598912/zkDxgAOa_normal.jpg
"Sriracha Sauce in my Eyes",srirachasaucei1,"ID 1275699362765705216",," my eyes are burning please help me","Wed Jun 24 07:56:56 +0000 2020",21,89,5,74218,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1276395742710677504/R2_fQLzh_normal.jpg
KingSalth,Kis4KSwag,"ID 2253520043","Maryland, USA"," ","Tue Dec 31 04:41:40 +0000 2013",134,417,853,83012,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1029226155130449921/12K1VbZ-_normal.jpg
Terilien,Terilien1,"ID 905280656028131329",," Romanist. Love Castles.","Wed Sep 06 04:05:02 +0000 2017",580,308,530,17780,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598132545245298693/LzAy-2_B_normal.jpg
"Frank Nugent",GreggDa11848609,"ID 1546372254115569664",," Yes","Mon Jul 11 05:54:21 +0000 2022",0,128,0,807,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1614748370299650048/rgOMMvsp_normal.jpg
"punished observer",ovservhr,"ID 1550446595941883904","Lake of Rot"," I observe","Fri Jul 22 11:44:25 +0000 2022",312,287,335,1894,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1586297688768712707/8zKFemTZ_normal.jpg
Lifter,MeatheadMoron,"ID 1588031492562644992",," ","Thu Nov 03 04:53:22 +0000 2022",3,265,558,11469,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1588031741142306816/yYM5gSnT_normal.jpg
crayonenjoyer,TOS_hater,"ID 1593370218985754624",," ","Thu Nov 17 22:27:34 +0000 2022",8,258,118,658,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594808267347095553/VIQnsnJm_normal.jpg
"Human Trafficking Groyper",ArtHoeAbductor,"ID 1498037806320521225",," Busy with work. refill your popcorn, you'll love what comes next","Sun Feb 27 20:50:43 +0000 2022",131,64,4,48,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
coconaut,coconaut16,"ID 1557511507163770880",," ","Wed Aug 10 23:38:02 +0000 2022",21,476,184,693,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617675465019502593/YCUbhkZJ_normal.jpg
"frequent dominion",orthogonal_base,"ID 1595260667086491649",," 🥂","Wed Nov 23 03:40:08 +0000 2022",8,184,124,2672,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595261146793230336/ZA9I5ftD_normal.jpg
"Thug Life Amren (189 IQ) REVIVED & TWITTIR IS GAY",twittirisgay,"ID 1352398569559347201",," Fuck you @jack.","Thu Jan 21 23:32:18 +0000 2021",146,3064,44,927,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1352398772131622913/ry-OyQb6_normal.jpg
"Datura Dill Pickle",DaturaDillPickl,"ID 1536506471172689923",," I got myself into a pickle.","Tue Jun 14 00:31:15 +0000 2022",148,978,552,46508,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1538266088735137792/cP13lEuu_normal.jpg
